page,img_name,img_url,status,url
23,"Alma 1, Arabian Ranches",https://assets.bayut.com/content/small_alma_arabian_ranches_cover_040819_2e7b2c6c5d.jpg,Ready,/area-guides/alma-1/
23,"MAG Park, MBR City",https://assets.bayut.com/content/small_MAG_Park_Cover_28_10_22_a6d1f8d81e.jpg,Off-plan,/area-guides/mag-park/
23,"Raya, Arabian Ranches 3",https://assets.bayut.com/content/small_Raya_Off_Plan_Cover_20_12_22_3a24a657fd.jpg,Off-plan,/area-guides/raya-arabian-ranches-3/
23,"District 6, Jumeirah Park",https://assets.bayut.com/content/small_District_6_Jumeirah_Park_19e71feeb3.jpg,Ready,/area-guides/district-6/
23,"Bliss 2, Arabian Ranches 3",https://assets.bayut.com/content/small_off_plan_guide_Bliss_2_Cover_2_9_22_c08b584383.jpg,Off-plan,/area-guides/bliss-2/
23,"Verdana, Dubai Investments Park (DIP)",https://assets.bayut.com/content/small_Verdana_Off_Plan_Cover_26_12_2022_8f8ad0990f.jpg,Off-plan,/area-guides/verdana-dubai-investments-park-dip/
23,"Mira Oasis 2, Reem",https://assets.bayut.com/content/small_cover_mira_oasis_26_02_20_1d58eb3eb6.jpg,Ready,/area-guides/mira-oasis-2/
23,"Hartland Forest Villas, Sobha Hartland",https://assets.bayut.com/content/small_Forest_Villas_Cover_16_9_22_37f207612c.jpg,Ready,/area-guides/hartland-forest-villas/
23,"Al Warqaa 5, Dubai",https://assets.bayut.com/content/small_Al_Warqaa_5_Al_Warqaa_Dubai_1_74faebf12a.jpg,Ready,/area-guides/al-warqaa-5/
23,"Greenwoods, DAMAC Hills",https://assets.bayut.com/content/small_Greenwoods_26_9_22_a8f6fe2818.jpg,Off-plan,/area-guides/greenwoods-damac-hills/
23,"The Neighbourhood, Al Barari",https://assets.bayut.com/content/small_The_Neighbourhood_Cover_14_10_22_1_c82ba4a1df.jpg,Ready,/area-guides/the-neighbourhood-al-barari/
23,"Aura Gardens, Tilal Al Ghaf",https://assets.bayut.com/content/small_Aura_Gardens_Tilal_Al_Ghaf_4be46e8ac0.jpg,Off-plan,/area-guides/aura-gardens/
23,"Address Villas Hillcrest,  Dubai Hills Estate",https://assets.bayut.com/content/small_Address_Villas_Hillcrest_Cover_8_9_22_f76e07d243.jpg,Off-plan,/area-guides/address-villas-hillcrest/
24,"Venice, DAMAC Lagoons",https://assets.bayut.com/content/small_Venice_14_7_2022_97ac7f6525.jpg,Off-plan,/area-guides/venice-damac-lagoons/
24,"Golf Place I, Dubai Hills Estate",https://assets.bayut.com/content/small_Golf_Place_I_Dubai_Hills_Estate_25_8_22_918d25c8be.jpg,Ready,/area-guides/golf-place-1/
24,"The Legends, DAMAC Hills",https://assets.bayut.com/content/small_The_Legends_Cover_28_9_22_110de1fc46.jpg,Off-plan,/area-guides/the-legends-damac-hills/
24,"Umm Hurair 1, Bur Dubai",https://assets.bayut.com/content/small_Umm_Hurair_1_19_05_2022_e26e8e1d61.jpg,Ready,/area-guides/umm-hurair-1/
24,"Costa Brava, DAMAC Lagoons",https://assets.bayut.com/content/small_Costa_Brava_DAMAC_Lagoons_c7bfd33977.jpg,Off-plan,/area-guides/costa-brava-damac-lagoons/
24,"La Violeta, Villanova",https://assets.bayut.com/content/small_La_Violeta_Off_Plan_9_9_22_2adc0595e6.jpg,Off-plan,/area-guides/la-violeta/
24,"NICE Villas, Damac Lagoons",https://assets.bayut.com/content/small_Nice_Off_Plan_5_7_2022_b20d9dcce6.jpg,Off-plan,/area-guides/nice-damac-lagoons/
24,"Shams Townhouses, Town Square",https://assets.bayut.com/content/small_Shams_Townhouses_11_8_22_7ca099833c.jpg,Off-plan,/area-guides/shams-townhouses/
24,"Cavalli Estates, DAMAC Hills",https://assets.bayut.com/content/small_Cavalli_Estate_28_7_2022_be614739c1.jpg,Ready,/area-guides/cavalli-estates/
24,"Malta, DAMAC Lagoons",https://assets.bayut.com/content/small_Malta_Off_Plan_Cover_20_7_2022_de39cdc5a2.jpg,Off-plan,/area-guides/malta-damac-lagoons/
24,"Eastern Residences, Falcon City of Wonders",https://assets.bayut.com/content/small_Eastern_Residences_Cover_7_9_22_b5e59d3caa.jpg,Off-plan,/area-guides/eastern-residences/
24,"The Field, The Park Villas",https://assets.bayut.com/content/small_Cover_001_70c9eafc0b.jpg,Ready,/area-guides/the-field/
24,"The Pulse Beachfront, Dubai South",https://assets.bayut.com/content/small_The_Pulse_Beachfront_19_9_22_60e77caefd.jpg,Off-plan,/area-guides/the-pulse-beachfront/
24,"Aura, Tilal Al Ghaf",https://assets.bayut.com/content/small_Aura_Tilal_Al_Ghaf_f05112b823.jpg,Off-plan,/area-guides/aura-tilal-al-ghaf/
24,"Paradise Hills, Golf City",https://assets.bayut.com/content/small_Paradise_Hills_Cover_31_8_22_e708d267e3.jpg,Off-plan,/area-guides/paradise-hills-dubai/
25,"District 5, Jumeirah Park",https://assets.bayut.com/content/small_District_5_Cover_25_01_2022_06b053c6a2.jpg,Ready,/area-guides/district-5-jumeirah-park/
25,"Dubai Healthcare City, Bur Dubai",https://assets.bayut.com/content/small_Dubai_Healthcare_City_Bur_Dubai_c5562e0a7d.jpg,Ready,/area-guides/dubai-healthcare-city/
25,"Khalid Bin Waleed Road, Bur Dubai",https://assets.bayut.com/content/small_Khalid_Bin_Waleed_Road_Bur_Dubai_5255d4546a.jpg,Ready,/area-guides/khalid-bin-waleed-road/
25,"Al Raffa, Bur Dubai",https://assets.bayut.com/content/small_Al_Raffa_Cover_23_2_2022_0143792232.jpg,Ready,/area-guides/al-raffa-bur-dubai/
25,"Indigo Ville 8, Jumeirah Village Circle",https://assets.bayut.com/content/small_Indigo_Ville_8_Cover_Photo_2_2_2022_116941716e.jpg,Ready,/area-guides/indigo-ville-8/
25,"B Villas, Living Legends",https://assets.bayut.com/content/small_B_Villas_21_6_2022_eeca2da241.jpg,Ready,/area-guides/b-villas-living-legends/
25,"Cluster 1, The Sustainable City",https://assets.bayut.com/content/small_Cluster_1_4_3_2022_12849ca6f1.jpg,Ready,/area-guides/cluster-1-the-sustainable-city/
25,"Mirabella 2, Jumeirah Village Circle",https://assets.bayut.com/content/small_Mirabella_2_16_2_2022_a0b36f913b.jpg,Ready,/area-guides/mirabella-2/
25,"Al Qusais Industrial Area, Al Qusais",https://assets.bayut.com/content/small_Al_Qusais_Industrial_Area_Al_Qusais_Dubai_48467ab5cd.jpg,Ready,/area-guides/al-qusais-industrial-area/
25,"BIELA VILLAS, AVENCIA, DAMAC HILLS 2",https://assets.bayut.com/content/small_Biela_Villas_Cover_25_02_2ecb1e4d20.jpg,Ready,/area-guides/biela-villas/
25,"La Mer, Jumeirah",https://assets.bayut.com/content/small_La_Mer_Cover_1_3_2022_209c10d8d7.jpg,Ready,/area-guides/la-mer-jumeirah/
25,"Indigo Ville 7, Jumeirah Village Circle",https://assets.bayut.com/content/small_Indigo_Ville_7_JVC_8_2_2022_a725964fe3.jpg,Ready,/area-guides/indigo-ville-7/
25,"Al Qusais 2, Al Qusais",https://assets.bayut.com/content/small_Al_Qusais_2_Cover_Image_c373dff8c0.jpg,Ready,/area-guides/al-qusais-2/
25,"Indigo Ville 3, Jumeirah Village Circle",https://assets.bayut.com/content/small_Indigo_Ville_3_Cover_Photo_10_1_2022_6f653206a8.jpg,Ready,/area-guides/indigo-ville-3/
25,"Ras Al Khor Industrial 3, Dubai",https://assets.bayut.com/content/small_Ras_Al_Khor_Industrial_3_Ras_Al_Khor_Dubai_e88b7d8234.jpg,Ready,/area-guides/ras-al-khor-industrial-3/
26,"Maeen 2, The Lakes",https://assets.bayut.com/content/small_Maeen_1_Cover_17_08_32f4df2417.jpg,Ready,/area-guides/maeen-2/
26,Sur La Mer,https://assets.bayut.com/content/small_Sur_La_Mer_Cover_photo_25_10_23_60cb847956.jpg,Ready,/area-guides/sur-la-mer/
26,"Al Qusais Industrial 1, Al Qusais",https://assets.bayut.com/content/small_Al_Qusais_Industrial_1_Al_Qusais_30092021_8b356940fa.jpg,Ready,/area-guides/al-qusais-industrial-1/
26,"Cassia at the Fields, Mohammed Bin Rashid City",https://assets.bayut.com/content/small_Cassia_at_the_Fields_09092021_29f76f68df.jpg,Ready,/area-guides/cassia-at-the-fields/
26,"Haven Villas, Jumeirah Village Circle",https://assets.bayut.com/content/small_Haven_Villas_21082021_75caf5e8ad.jpg,Ready,/area-guides/haven-villas/
26,"Alvorada 4, Arabian Ranches",https://assets.bayut.com/content/small_Alvorada_4_20082021_40ddb1dee9.jpg,Ready,/area-guides/alvorada-4/
26,"Golf Links, EMAAR South",https://assets.bayut.com/content/small_Golf_Links_Cover_photo_2_12_2021_183bf9d321.jpg,Ready,/area-guides/golf-links/
26,"Deema 4, The Lakes",https://assets.bayut.com/content/small_Deema_4_9_11_2021_d31f750655.jpg,Ready,/area-guides/deema-4/
26,"La Avenida 2, Arabian Ranches",https://assets.bayut.com/content/small_La_Avenida_2_17082021_5545e27788.jpg,Ready,/area-guides/la-avenida-2/
26,"Casa Familia, Motor City",https://assets.bayut.com/content/small_Casa_Familia_Cover_27_09_f02b21f075.jpg,Ready,/area-guides/casa-familia/
26,"Deema 1, The Lakes",https://assets.bayut.com/content/small_Deema_1_Cover_07_09_34d69a3c72.jpg,Ready,/area-guides/deema-1/
26,"Indigo Ville 1, Jumeirah Village Circle",https://assets.bayut.com/content/small_Indigo_Ville_1_Cover_12_01_2022_064b5aa97b.jpg,Ready,/area-guides/indigo-ville-1/
26,"Indigo Ville 4, Jumeirah Village Circle",https://assets.bayut.com/content/small_Indigo_Ville_4_28_1_2022_de897689cc.jpg,Ready,/area-guides/indigo-ville-4/
26,"Cluster 3, The Sustainable City",https://assets.bayut.com/content/small_Cluster_3_The_Sustainable_City_03_01_2022_383134dd56.jpg,Ready,/area-guides/cluster-3/
26,"Zulal 2, The Lakes",https://assets.bayut.com/content/small_Zulal_2_The_Lakes_07b643b91b.jpg,Ready,/area-guides/zulal-2/
27,"Maple 2, Dubai Hills Estate",https://assets.bayut.com/content/small_Maple_At_Dubai_Hills_Estate_2_Cover_1_10_2021_453a186cfb.jpg,Ready,/area-guides/maple-2-dubai-hills-estate/
27,"Indigo Ville 6, Jumeirah Village Circle",https://assets.bayut.com/content/small_Indigo_Ville_6_21_9_2021_02c9ee146f.jpg,Ready,/area-guides/indigo-ville-6/
27,"Arabella 3, Mudon",https://assets.bayut.com/content/small_Arabella_3_Cover_03_08_2021_f8554c0b70.jpg,Ready,/area-guides/arabella-3/
27,"Lilac Park, Jumeirah Village Circle (JVC)",https://assets.bayut.com/content/small_Lilac_Park_Cover_Photo_12_02_2021_8e99cb6561.jpg,Ready,/area-guides/lilac-park-jvc/
27,"Novelia, Dubai Sports City",https://assets.bayut.com/content/small_Novelia_25_8_2021_40c4a9d66b.jpg,Ready,/area-guides/novelia-dsc/
27,"Maeen 3, The Lakes",https://assets.bayut.com/content/small_Maeen_3_Cover_28_07_ee13156229.jpg,Ready,/area-guides/maeen-3/
27,"Mirabella 3, Jumeirah Village Circle",https://assets.bayut.com/content/small_Mirabella_3_JVC_09082021_35f1006b37.jpg,Ready,/area-guides/mirabella-3/
27,"Sidra 3 Villas, Dubai Hills Estate",https://assets.bayut.com/content/small_Sidra_Villas_III_Cover_14_09_2021_f1ef8787ed.jpg,Ready,/area-guides/sidra-villas-3/
27,"Marbella Village, Dubai Sports City",https://assets.bayut.com/content/small_Marbella_Village_Cover_Photo_6_8_2021_49c93db2b1.jpg,Ready,/area-guides/marbella-village-dsc/
27,"Mirabella 8, Jumeirah Village Circle (JVC)",https://assets.bayut.com/content/small_Mirabella_8_27_9_2021_632aad3ecd.jpg,Ready,/area-guides/mirabella-8/
27,"Sidra Villas I, Dubai Hills Estate",https://assets.bayut.com/content/small_Sidra_Villas_I_Cover_18_10_2021_7ed78d5bc0.jpg,Ready,/area-guides/sidra-villas-1/
27,"Saheel 1, Arabian Ranches",https://assets.bayut.com/content/small_Saheel_1_19_7_2021_908ff4eced.jpg,Ready,/area-guides/saheel-1/
27,Al Barsha South 1,https://assets.bayut.com/content/small_Al_Barsha_South_1_Dubai_175e164468.jpg,Ready,/area-guides/al-barsha-south-1/
27,"Zulal 3, The Lakes",https://assets.bayut.com/content/small_Zulal_3_Cover_11_08_009b069f68.jpg,Ready,/area-guides/zulal-3/
27,"Saheel 2, Arabian Ranches",https://assets.bayut.com/content/small_Saheel_2_Arabian_Ranches_20052021_b59b3b43d0.jpg,Ready,/area-guides/saheel-2/
28,"Calero, DAMAC Hills (Akoya by DAMAC)",https://assets.bayut.com/content/small_Calero_DAMAC_Hills_3848e5387b.jpg,Ready,/area-guides/calero/
28,Oud Metha,https://assets.bayut.com/content/small_oudmetha12_11_20_1084810fa3.jpg,Ready,/area-guides/oud-metha/
28,"District 9O, Jumeirah Village Triangle",https://assets.bayut.com/content/small_District_9_O_Cover_Photo_08_02_2021_53466bfc20.jpg,Ready,/area-guides/district-9o/
28,"Westar Vista, Jumeirah Village Circle (JVC)",https://assets.bayut.com/content/small_Wester_Vista_22_6_23_513c5cfdaa.jpg,Ready,/area-guides/westar-vista/
28,"Sunset Gardens, Jumeirah Village Circle",https://assets.bayut.com/content/small_Sunset_Gardens_JVC_Dubai_0fed07243d.jpg,Ready,/area-guides/sunset-gardens/
28,"Mira 4, Reem Dubai",https://assets.bayut.com/content/small_Mira_4_Reem_Dubai_Cover_01_04_44c4c8d260.jpg,Ready,/area-guides/mira-4/
28,"District 8Q, Jumeirah Village Triangle",https://assets.bayut.com/content/small_District_8_Q_JVT_Cover_08_02_d8e1bc2e70.jpg,Ready,/area-guides/district-8q/
28,"Mira Oasis 1, Reem",https://assets.bayut.com/content/small_Mira_Oasis_1_Cover_06_01_c4e4ed0eca.jpg,Ready,/area-guides/mira-oasis-1/
28,"Jebel Ali Hills, Jebel Ali",https://assets.bayut.com/content/small_Jebel_Ali_Hills_28_09_2020_b3725fc351.jpg,Ready,/area-guides/jebel-ali-hills/
28,"Al Reem 2, Arabian Ranches",https://assets.bayut.com/content/small_Al_Reem_2_Cover_23_12_e3ef2ed592.jpg,Ready,/area-guides/al-reem-2/
28,"District 5E, Jumeirah Village Triangle",https://assets.bayut.com/content/small_District_5_E_Jumeirah_Village_Triangle_ce2c044ae0.jpg,Ready,/area-guides/district-5e/
28,"Maple 1, Dubai Hills",https://assets.bayut.com/content/small_Maple_at_Dubai_Hills_Estate_1_Cover_23_12_35f93091db.jpg,Ready,/area-guides/maple-1-dubai-hills-estate/
28,"Al Reem 1, Arabian Ranches",https://assets.bayut.com/content/small_Al_Reem_1_Cover_23_12_a8451ab5a6.jpg,Ready,/area-guides/al-reem-1/
28,"Westar La Residencia del Sol, JVC",https://assets.bayut.com/content/small_Westar_La_Residencia_del_Sol_Cover_26_05_2021_5beb9be775.jpg,Ready,/area-guides/westar-la-residencia-del-sol-jvc/
28,"The Gardens, Dubai",https://assets.bayut.com/content/small_The_Gardens_Cover_27_4_23_db2a446459.jpg,Ready,/area-guides/the-gardens/
29,"Primrose, DAMAC Hills 2",https://assets.bayut.com/content/small_Primrose_13th_July_2020_f1c68693cc.jpg,Ready,/area-guides/primrose-akoya-oxygen/
29,Pearl Jumeirah,https://assets.bayut.com/content/small_Pearl_Jumeirah_cover_61620_25bde01c02.jpg,Ready,/area-guides/pearl-jumeirah/
29,"Ruba, Arabian Ranches 3",https://assets.bayut.com/content/small_Ruba_Arabian_Ranches_3_3ab5ace230.jpg,Ready,/area-guides/ruba/
29,"Al Twar, Dubai",https://assets.bayut.com/content/small_Al_Twar_Dubai_b97700a4af.jpg,Ready,/area-guides/al-twar/
29,"Al Mina, Dubai",https://assets.bayut.com/content/small_Al_Mina_Dubai_Cover_29_06_5f47094453.jpg,Ready,/area-guides/al-mina-dubai/
29,"Al Badia Hillside Village, Al Badia",https://assets.bayut.com/content/small_Al_Badia_Hillside_Village_Cover_08_08_913a69e6ba.jpg,Ready,/area-guides/al-badia-hillside-village/
29,"Lotus Park, Jumeirah Village Circle (JVC)",https://assets.bayut.com/content/small_Lotus_Park_Jumeirah_Village_Circle_Dubai_f0673c7e20.jpg,Ready,/area-guides/lotus-park/
29,"Al Quoz 3, Al Quoz",https://assets.bayut.com/content/small_Al_Quoz_3_Al_Quoz_Dubai_c7aec4af5c.jpg,Ready,/area-guides/al-quoz-3/
29,"Arabian Ranches 3, Dubai",https://assets.bayut.com/content/small_Arabian_Ranches_3_New_Cover_c7e56c594c.jpg,Ready,/area-guides/arabian-ranches-3/
29,"Sheikh Hamdan Colony, Dubai",https://assets.bayut.com/content/small_Sheikh_Hamdan_Colony_Al_Karama_Dubai_ee190fb07c.jpg,Ready,/area-guides/sheikh-hamdan-colony/
29,"Spring, Arabian Ranches 3",https://assets.bayut.com/content/small_Spring_Arabian_Ranches_8_9_22_8ffc4122eb.jpg,Ready,/area-guides/spring-arabian-ranches-3/
29,"Umm Ramool, Dubai",https://assets.bayut.com/content/small_Umm_Ramool_Dubai_98e0d1316e.jpg,Ready,/area-guides/umm-ramool/
29,"Hattan, The Lakes",https://assets.bayut.com/content/small_hattan_the_lakes_cover_images_080719_6_bc3e085a7b.jpg,Ready,/area-guides/hattan-the-lakes/
29,Oud Al Muteena 2,https://assets.bayut.com/content/small_Oud_Al_Muteena_2_Cover_05_10_2020_5eeb471e19.jpg,Ready,/area-guides/oud-al-muteena-2/
29,Jumeirah Heights,https://assets.bayut.com/content/small_Jumeirah_heights_2666e48466.jpg,Ready,/area-guides/jumeirah-heights/
30,"Veneto, DAMAC Hills",https://assets.bayut.com/content/small_veneto_damac_hills_cover_250719_8_931bd5fa96.jpg,Ready,/area-guides/veneto/
30,"Pelham, The Park Villas",https://assets.bayut.com/content/small_pelham_damac_hills_cover_250719_10_ca624760f0.jpg,Ready,/area-guides/pelham/
30,Springs 7,https://assets.bayut.com/content/small_springs_7_cover_image_080719_3_345d803a17.jpg,Ready,/area-guides/springs-7/
30,Zahra Townhouses,https://assets.bayut.com/content/small_zahra_townhouses_town_square_cover_170719_2_41ed1956af.jpg,Ready,/area-guides/zahra-townhouses/
30,"Claret, DAMAC Hills 2",https://assets.bayut.com/content/small_claret_dubai_cover_250719_fba84c89bb.jpg,Ready,/area-guides/claret/
30,"Hor Al Anz, Deira",https://assets.bayut.com/content/small_hor_al_anz_cover_150719_a4351752ad.jpg,Ready,/area-guides/hor-al-anz/
30,"Valencia Park, Jumeirah Village Circle (JVC)",https://assets.bayut.com/content/small_valencia_park_jvc_cover_230719_3_bf10ee8c6d.jpg,Ready,/area-guides/valencia-park/
30,"Mulberry Park, Jumeirah Village Circle (JVC)",https://assets.bayut.com/content/small_Mulberry_Park_Cover_27_4_23_99141e1d98.jpg,Ready,/area-guides/mulberry-park/
30,Al Qusais Residential Area,https://assets.bayut.com/content/small_al_qusais_residential_area_040819_689994b36f.jpg,Ready,/area-guides/al-qusais-residential-area/
30,"Maeen, The Lakes",https://assets.bayut.com/content/small_maeen_the_lakes_cover_images_080719_4_49a6050793.jpg,Ready,/area-guides/maeen/
30,"Sun, Arabian Ranches 3",https://assets.bayut.com/content/small_sun_arabian_ranches_3_91222_10360e62ef.jpg,Ready,/area-guides/sun/
30,Springs 12,https://assets.bayut.com/content/small_springs_12_cover_image_080719_1_5bbcf8984f.jpg,Ready,/area-guides/springs-12/
30,"Al Habtoor City, Business Bay",https://assets.bayut.com/content/small_al_habtoor_city_20200205_3691e23c9a.jpg,Ready,/area-guides/al-habtoor-city/
30,Dubai Hills Grove,https://assets.bayut.com/content/small_dubai_hills_grove_cover_150719_2020cebe5d.jpg,Ready,/area-guides/dubai-hills-grove/
30,"District 10, Jumeirah Village Circle (JVC)",https://assets.bayut.com/content/small_District_10_Cover_30_5_23_86b0162f90.jpg,Ready,/area-guides/district-10/
31,Nad Al Sheba 3,https://assets.bayut.com/content/small_nad_al_sheba_cover_option_250719_f6789e283a.jpg,Ready,/area-guides/nad-al-sheba-3/
31,"Sector H, Emirates Hills",https://assets.bayut.com/content/small_sector_h_emirates_hills_cover_230719_3_96b66948f5.jpg,Ready,/area-guides/sector-h/
31,"Prime Villas, Dubai Sports City",https://assets.bayut.com/content/small_Prime_Villas_Dubai_Sports_City_ebb390c8d7.jpg,Ready,/area-guides/prime-villas/
31,"District 12, Jumeirah Village Circle (JVC)",https://assets.bayut.com/content/small_district_12_jvc_cover_180719_4_03a725cb20.jpg,Ready,/area-guides/district-12/
31,"Quortaj, Al Furjan",https://assets.bayut.com/content/small_Quortaj_12_1_23_55b6bb360e.jpg,Ready,/area-guides/quortaj/
31,"Avencia, DAMAC Hills 2",https://assets.bayut.com/content/small_avencia_akoya_oxygen_cover_010819_1_1f2853364e.jpg,Ready,/area-guides/avencia/
31,"Nikki Beach Resort & Spa, Pearl Jumeirah",https://assets.bayut.com/content/small_pearl_jumeirah_nikki_beach_cover_050819_dc31d0e98f.jpg,Ready,/area-guides/nikki-beach-resort-and-spa/
31,Al Quoz 1,https://assets.bayut.com/content/small_al_quoz_1_cover_180819_100e1c35be.jpg,Ready,/area-guides/al-quoz-1/
31,"Noor Townhouses, Town Square",https://assets.bayut.com/content/small_noor_townhouses_town_square_cover_170719_5_09ad1d1d86.jpg,Ready,/area-guides/noor-townhouses/
31,"Joy, Arabian Ranches 3",https://assets.bayut.com/content/small_Joy_Off_Plan_Cover_14_9_22_997d9ac296.jpg,Ready,/area-guides/joy/
31,"Deema, The Lakes",https://assets.bayut.com/content/small_deema_the_lakes_cover_images_080719_1_6cf41f5576.jpg,Ready,/area-guides/deema/
31,"Casa Royale II, Jumeirah Village Circle (JVC)",https://assets.bayut.com/content/small_Casa_Royale_II_Cover_30_5_23_5e7d5efb01.jpg,Ready,/area-guides/casa-royale-ii/
31,Shorooq Mirdif,https://assets.bayut.com/content/small_shorooq_mirdif_cover_130619_d5340467ef.jpg,Ready,/area-guides/shorooq-mirdif/
31,"Flora, DAMAC Hills (Akoya by DAMAC)",https://assets.bayut.com/content/small_flora_damac_hills_cover_250719_4_a19f4cd587.jpg,Ready,/area-guides/flora/
31,"Signature Villas XIV, District 14 JVC",https://assets.bayut.com/content/small_Signature_Villas_XIV_17032023_cb3c421f6a.jpg,Ready,/area-guides/signature-villas-xiv/
32,"Golf Grove, Dubai Hills Estate",https://assets.bayut.com/content/small_Golf_Grove_Cover_20220629_c86ac4fe3e.jpg,Ready,/area-guides/golf-grove/
32,"Al Diyafah Street, Al Satwa",https://assets.bayut.com/content/small_Al_Diyafah_Street_Cover_16_1_23_00f98381a7.jpg,Ready,/area-guides/al-diyafah-street/
32,Villa Lantana,https://assets.bayut.com/content/small_Villa_Lantana_Cover_5_1_22_15c02ea2be.jpg,Ready,/area-guides/villa-lantana/
32,"Silk Leaf, Al Barari",https://assets.bayut.com/content/small_Silk_Leaf_Cover_7_11_22_98a1ba73df.jpg,Ready,/area-guides/silk-leaf/
32,"District 3B, Jumeirah Village Triangle (JVT)",https://assets.bayut.com/content/small_District_8_O_JVT_Cover_27_11_25d1437c80.jpg,Ready,/area-guides/district-3b/
32,"Al Mankhool, Bur Dubai",https://assets.bayut.com/content/small_al_mankhool_cover_250719_3c13f06132.jpg,Ready,/area-guides/al-mankhool/
32,Meadows 7,https://assets.bayut.com/content/small_meadows_7_cover_options_270619_3_345b467742.jpg,Ready,/area-guides/meadows-7/
32,"Golf Town, DAMAC Hills (Akoya by DAMAC)",https://assets.bayut.com/content/small_golf_town_damac_hills_cover_250719_12_3932f92239.jpg,Ready,/area-guides/golf-town/
32,"Longview, DAMAC Hills (Akoya by DAMAC)",https://assets.bayut.com/content/small_longview_damac_hills_cover_250719_12_1e81775392.jpg,Ready,/area-guides/longview/
32,Muhaisnah 4,https://assets.bayut.com/content/small_Muhaisnah_4_Cover_03_4_23_e05d7ebb9e.jpg,Ready,/area-guides/muhaisnah-4/
32,"Topanga, The Park Villas",https://assets.bayut.com/content/small_Topanga_1_3b6ef94604.jpg,Ready,/area-guides/topanga/
32,"Port Saeed, Deira",https://assets.bayut.com/content/small_port_saeed_deira_cover_240719_166a78dd98.jpg,Ready,/area-guides/port-saeed/
32,"The Grandeur Residences, Palm Jumeirah",https://assets.bayut.com/content/small_the_grandeur_residences_cover_040819_1cf6f6a700.jpg,Ready,/area-guides/the-grandeur-residences/
32,"Fairway Vistas, Dubai Hills Estate",https://assets.bayut.com/content/small_fairway_vistas_dubai_city_cover_250719_afa59744db.jpg,Ready,/area-guides/fairway-vistas/
32,"Cluster 2, The Sustainable City",https://assets.bayut.com/content/small_cluster_2_the_sustainable_city_cover_180819_fb36a4c5d7.jpg,Ready,/area-guides/cluster-2/
39,"Wadi Villas, MBR City",https://assets.bayut.com/content/small_Wadi_Villas_cover_16_4_2024_43c5af1180.jpg,Off-plan,/area-guides/wadi-villas/
39,Nad Al Sheba,https://assets.bayut.com/content/small_nal_al_sheba_1_8171de9769.jpg,Ready,/area-guides/nad-al-sheba/
39,Dubai Production City,https://assets.bayut.com/content/small_cover5_e02d74bb42.jpg,Ready,/area-guides/dubai-production-city/
39,"DAMAC LAGOONS, DUBAI",https://assets.bayut.com/content/small_DAMAC_Lagoons_Cover_19_05_6582d5b331.jpg,Off-plan,/area-guides/damac-lagoons/
39,"Al Nahda 2, Dubai",https://assets.bayut.com/content/small_Al_Nahda_2_29_12_2021_scaled_441d26ef71.jpg,Ready,/area-guides/al-nahda-2-dubai/
39,Al Warqaa,https://assets.bayut.com/content/small_Al_Warqa_Villas_1_2_2a82543470.jpg,Ready,/area-guides/al-warqaa/
39,Arabian Ranches 2,https://assets.bayut.com/content/small_RASHA_4_1_5935da83e7.jpg,Ready,/area-guides/arabian-ranches-2/
39,"The Acres, Dubailand",https://assets.bayut.com/content/small_The_Acres_Dubailand_f492204325.jpg,Off-plan,/area-guides/the-acres-by-meraas/
39,"The Clusters, Jumeirah Heights",https://assets.bayut.com/content/small_the_clusters_jumeirah_heights_dubai_cover_option_280819_5_2dacd3c912.jpg,Ready,/area-guides/the-clusters/
39,DIFC,https://assets.bayut.com/content/small_difc_cover_20200423_scaled_f4f1ce34b8.jpg,Ready,/area-guides/difc/
39,"Arabella 1, Mudon",https://assets.bayut.com/content/small_arabella_townhouses_cover_160619_4f9f5737ce.jpg,Ready,/area-guides/arabella-1/
39,Muhaisnah,https://assets.bayut.com/content/small_Cover_Image_3_35c3156a95.jpg,Ready,/area-guides/muhaisnah/
39,Discovery Gardens,https://assets.bayut.com/content/small_Discover_Gardens_featured_Image_AG_fe31b8fd9e.jpg,Ready,/area-guides/discovery-gardens/
39,Dubai Harbour,https://assets.bayut.com/content/small_Cover_Dubai_Harbour_AG_42d02d3aed.jpg,Ready,/area-guides/dubai-harbour/
39,"Al Reem 3, Arabian Ranches",https://assets.bayut.com/content/small_Al_Reem_3_Cover_23_12_aed8bc5860.jpg,Ready,/area-guides/al-reem-3/
41,"Elora, The Valley",https://assets.bayut.com/content/small_Elora_Off_Plan_Cover_9_3_23_de3722a0ee.jpg,Off-plan,/area-guides/elora-the-valley/
41,"District 4D, Jumeirah Village Triangle",https://assets.bayut.com/content/small_District_4_D_Cover_13_07_88af83448d.jpg,Ready,/area-guides/district-4d/
41,"District 11, Mohammed Bin Rashid City",https://assets.bayut.com/content/small_district_11_dubai_cover_option_280819_9_3f5f082c00.jpg,Ready,/area-guides/district-11-mbr-city/
41,"Saheel 3, Arabian Ranches",https://assets.bayut.com/content/small_Saheel_3_6_10_2021_5319afb48b.jpg,Ready,/area-guides/saheel-3/
41,Dubai Investments Park (DIP),https://assets.bayut.com/content/small_dip_21721_41be082812.jpg,Ready,/area-guides/dubai-investments-park-dip/
41,"Golf Villas, The Links",https://assets.bayut.com/content/small_Golf_Villas_The_Views_Cover_22_10_c42d190034.jpg,Ready,/area-guides/golf-villas/
